city,country,country_code,email,facebook,google_business_categories,google_maps_url,instagram,linkedin,name,opening_date,phone_number,review_score,reviews_number,source_category,source_country,street,url
Glenorie NSW 2157,,AU,sales@treemovals.com.au,https://www.facebook.com/Treemovals?mibextid=ZbWKwL,tree_service,https://www.google.com/maps?cid=614819116070256446,https://www.instagram.com/alpinetreemovals?igsh=dG9xNXNkNWtqNnFk&utm_source=qr,,Alpine Treemovals Pty Ltd.,,+61 2 9652 0300,4.5,11,tree_service,Australia,43 Moores Rd,https://www.treemovals.com.au/
Inman Valley SA 5211,,AU,hutchy.treelopping@gmail.com,,tree_service,https://www.google.com/maps?cid=11768439555623912720,,,Hutchy's Tree Lopping,,+61 409 094 695,4.9,38,tree_service,Australia,28 Colebatch Rd,https://hutchystreelopping.com.au/
Yea VIC 3717,,AU,admin@unlimbited.com.au,,tree_service,https://www.google.com/maps?cid=7724202240928851207,,,Unlimbited Tree Services,,+61 419 506 739,5,4,tree_service,Australia,38 North St,https://www.unlimbitedtreeservices.com.au/
Goulburn NSW 2580,,AU,support@wolfcon.com.au,,tree_service,https://www.google.com/maps?cid=4172531454227459482,,,Wolfcon,,+61 432 206 898,,,tree_service,Australia,5 Lanigan Ln,http://wolfcon.com.au/
Baldivis WA 6171,,AU,shane@fourseasonstreeservice.com.au,,tree_service,https://www.google.com/maps?cid=17750641885054841578,,,Four Seasons Tree Service,,+61 466 631 990,4.8,46,tree_service,Australia,24 Jarrah Cl,https://fourseasonstreeservice.com.au/
Chermside QLD 4032,,AU,jake.878@hotmail.com,https://www.facebook.com/people/Hutchys-Property-Maintenance/61550016578320/,tree_service,https://www.google.com/maps?cid=5507262332570527210,https://www.instagram.com/hutchyspm?igshid=OGQ5ZDc2ODk2ZA%3D%3D,,Hutchy’s Tree Services | Tree removal | Stump removal | Hedging | Slashing | Mowing,,+61 422 428 986,5,1,tree_service,Australia,12 Monserrat St,https://hutchystreeservices.com.au/
Heatherton VIC 3202,,AU,unbrandeddigitalau@gmail.com,https://www.facebook.com/p/Treescape-Professional-Tree-Services-100076112101384/,tree_service,https://www.google.com/maps?cid=5321338227151658715,,,Treescape Professional Tree Services Pty Ltd,,+61 3 9557 3131,5,85,tree_service,Australia,Unit 30/1 Kingston Rd,https://www.treescape.com.au/tree-works
Mount Gambier SA 5290,,AU,jackawaystreeandlandmanagemant@gmail.com,https://www.facebook.com/profile.php?id=61569510511885,tree_service,https://www.google.com/maps?cid=3467396128448195387,,,JACKWAY'S TREE AND LAND MANAGEMENT,,+61 413 696 434,,,tree_service,Australia,16 Kooringa St,https://www.facebook.com/profile.php?id=61569510511885
Dunlop ACT 2615,,AU,info@jnltreeservices.com.au,https://www.facebook.com/profile.php?id=100063533531506,tree_service,https://www.google.com/maps?cid=15021420551191252888,,,JNL Tree Services,,+61 412 136 793,5,7,tree_service,Australia,13 Clendinnen St,http://www.jnltreeservices.com.au/
Mundaring WA 6073,,AU,hillstreesolutions@hotmail.com,,tree_service,https://www.google.com/maps?cid=10454331007194825368,,,Hills Tree Solutions,,+61 414 438 610,4.9,51,tree_service,Australia,4 Sutcliffe Rd,http://www.hillstreesolutions.com.au/
South Kempsey NSW 2440,,AU,nits@outlook.com.au,https://www.facebook.com/newimagetreeserviceptyltd,tree_service,https://www.google.com/maps?cid=17748056528026076053,https://www.instagram.com/newimagetreeserviceptyltd/,,New Image Tree & Property Service Pty Ltd,,+61 412 800 096,5,19,tree_service,Australia,19 Yabsleys Ln,https://newimagetreeservice.com.au/
Caringbah NSW 2229,,AU,sydneypalmtrees@gmail.com,,tree_service,https://www.google.com/maps?cid=3647488413865780876,,,Sydney Palms,,,5,1,tree_service,Australia,40 Carabella Rd,http://www.cocospalms.com.au/
Kallangur QLD 4503,,AU,northsidestumpgrinding@gmail.com,http://www.facebook.com/northsidestumpgrinding,tree_service,https://www.google.com/maps?cid=3082968879183123864,https://www.instagram.com/northside_stump_grinding/,,Northside Stump Grinding,,+61 428 420 299,5,64,tree_service,Australia,1 Wood Ct,https://www.northsidestumpgrinding.com.au/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=13461579423716475065
Muswellbrook NSW 2333,,AU,amanwithachainsaw@gmail.com,https://www.facebook.com/amanwithachainsaw/,tree_service,https://www.google.com/maps?cid=15544108814621034295,,,A Man With A Chainsaw,,+61 450 215 013,5,67,tree_service,Australia,16 Jeans St,http://amanwithachainsaw.com.au/
Eden Hills SA 5050,,AU,enquiries@jackofalltrees.com.au,https://www.facebook.com/jackofalltrees.au,tree_service,https://www.google.com/maps?cid=7454983253063947664,https://www.instagram.com/jackofalltrees.au/,,Jack Of All Trees Eden Hills,,+61 411 778 088,5,1,tree_service,Australia,31 Hillcrest Dr,https://jackofalltrees.com.au/services/
Wangara WA 6065,,AU,nick@professionaltreesolutions.com.au,,tree_service,https://www.google.com/maps?cid=12746328260399603165,,,Professional Tree Solutions,,+61 431 159 207,3.7,3,tree_service,Australia,7/35 Buckingham Dr,http://professionaltreesolutions.com.au/
Lonsdale SA 5160,,AU,admin@adelaidetreesurgery.com,,tree_service,https://www.google.com/maps?cid=3024221549196658914,,,The Adelaide Tree Surgery,,+61 408 086 774,3.4,10,tree_service,Australia,3 Ellemsea Cct,https://www.adelaidetreesurgery.com/
,,AU,btrsndun@alphalink.com.au,,tree_service,https://www.google.com/maps?cid=4345380211400919101,,,Bears Tree Removals,,+61 417 338 908,4.4,9,tree_service,Australia,Montrose VIC 3765,http://www.bearstreeremoval.com.au/
Five Dock NSW 2046,,AU,info@arboristcut.com.au,,tree_service,https://www.google.com/maps?cid=12247928121906483279,,,Arborist Cut Tree Services,,+61 426 293 978,5,20,tree_service,Australia,63 Ramsay Rd,https://www.arboristcut.com.au/
Stuart QLD 4811,,AU,admin@suncitytrees.net,https://www.facebook.com/townsvilletreeloppersuncitytrees/,tree_service,https://www.google.com/maps?cid=7247889037559933751,,,Sun City Trees & Mulch,,+61 414 766 312,3.6,25,tree_service,Australia,9 Bessemer St,http://suncitytrees.net/
Mermaid Waters QLD 4218,,AU,hello@stormseasontreeservices.com.au,,tree_service,https://www.google.com/maps?cid=15819200315026807422,,,Storm Season Tree Services,,+61 432 151 322,1,2,tree_service,Australia,215 Cottesloe Dr,https://www.stormseasontreeservices.com.au/
Keilor East VIC 3033,,AU,caroleschroeder@optusnet.com.au,https://www.facebook.com/p/C-D-Schroeder-Tree-Services-Pty-Ltd-100054624811683/,tree_service,https://www.google.com/maps?cid=3984908507383309103,,,C & D Schroeder Tree Services,,+61 415 816 882,4.9,28,tree_service,Australia,162 Sterling Dr,http://www.cdschroedertreeservices.com.au/
Quinns Rocks WA 6030,,AU,camwill@live.com.au,http://www.facebook.com/wix,tree_service,https://www.google.com/maps?cid=4981034045546732344,,,Accurate Stump Grinding,,,5,10,tree_service,Australia,129-137 Tapping Way,http://www.accuratestumpgrinding.com/
Bullaburra NSW 2784,,AU,cbtreeservices@hotmail.com,https://www.facebook.com/profile.php?id=100086160245411,tree_service,https://www.google.com/maps?cid=13801394830892853813,,,CB TREE SERVICES PTY LTD,,+61 458 052 658,5,21,tree_service,Australia,18 Boronia Rd,https://cbtreeservices.com.au/
Mindarie WA 6030,,AU,aaronstreelopping@bigpond.com,,tree_service,https://www.google.com/maps?cid=17652170599016979481,,,Aaron's Tree Lopping Perth,,+61 412 335 775,4.8,18,tree_service,Australia,Anchorage Dr,https://aaronstreelopping.com.au/
Leeton NSW 2705,,AU,business@hightreepatrol.com,https://www.facebook.com/hightreepatrol/,tree_service,https://www.google.com/maps?cid=6876971577835741760,,,Hightree Patrol PTY LTD,,+61 2 6914 9020,4.9,23,tree_service,Australia,34 Willow St,http://www.hightreepatrol.com/
Berrima NSW 2577,,AU,info@howssheloppin.com,http://www.facebook.com/wix,tree_service,https://www.google.com/maps?cid=2001181594572525084,,,How's She Loppin,,+61 448 185 749,,,tree_service,Australia,5 Carribee Cl,http://howssheloppin.com/
Helensburgh NSW 2508,,AU,tiptoptreeservices@outlook.com,https://www.facebook.com/tiptoptreeservicesaus/,tree_service,https://www.google.com/maps?cid=3882764845969622799,https://www.instagram.com/tiptoptreeservices/,,Tip Top Tree Services,,+61 431 184 095,5,45,tree_service,Australia,7/17 Cemetery Rd,http://www.tiptoptreeservices.com.au/
Sunnybank Hills QLD 4109,,AU,love@blossomtree.co,https://www.facebook.com/theblossomtreecompany/,tree_service,https://www.google.com/maps?cid=15854279533088877666,https://www.instagram.com/theblossomtreecompany/,,The Blossom Tree Company,,,2.3,6,tree_service,Australia,14 Chicago St,https://blossomtree.co/
Mitchell Park VIC 3355,,AU,skyrider@skyrider.net.au,,tree_service,https://www.google.com/maps?cid=4647894911197958245,,,Skyrider Tower Hire Pty Ltd.,,+61 3 5339 6111,4,4,tree_service,Australia,16 Neerim Cres,https://www.skyridertowerhire.com.au/
Cawdor NSW 2570,,AU,enquiries@friendlyfreds.com.au,https://www.facebook.com/friendlyfredstreeservices,tree_service,https://www.google.com/maps?cid=8830044290035143072,https://www.instagram.com/friendlyfredstreeservices/,,Friendly Fred's Tree Services,,+61 2 4655 1133,4.5,22,tree_service,Australia,299 Cawdor Rd,https://www.friendlyfreds.com.au/
Carlton VIC 3053,,AU,info@nationaltrees.com.au,https://www.facebook.com/nationaltrees.com.au/,tree_service,https://www.google.com/maps?cid=12861530788481252143,,,National Tree Management - Make Safe Services in Carlton,,+61 404 222 232,,,tree_service,Australia,670 Swanston St,https://nationaltrees.com.au/
Earlwood NSW 2206,,AU,terryapergis@gmail.com,,tree_service,https://www.google.com/maps?cid=16374660050348681621,,,TERRYS TREES REMOVALS,,+61 425 326 556,,,tree_service,Australia,20 Hocking Ave,http://terrystreesremovalssydney.com.au/
,,AU,admin@fiveacrestrees.com.au,,tree_service,https://www.google.com/maps?cid=17722152312817464090,https://www.instagram.com/fiveacrestrees,,Five Acres Trees,,+61 421 467 167,5,17,tree_service,Australia,Victor Harbor SA 5211,https://www.fiveacrestrees.com.au/
Horsley Park NSW 2175,,AU,hello@rfuenzalida.com,,tree_service,https://www.google.com/maps?cid=5250707836067665366,,,FnR Group PTY LTD,,+61 400 227 800,,,tree_service,Australia,1797 The Horsley Dr,https://www.fnrgroup.com.au/
Traralgon VIC 3844,,AU,admin@flemingstrees.com.au,http://www.facebook.com/wix,tree_service,https://www.google.com/maps?cid=9746671851068457107,,,Fleming's Tree Services,,+61 412 862 796,5,5,tree_service,Australia,105 Northern Ave,http://www.flemingstrees.com.au/
Jindalee QLD 4074,,AU,admin@juststumpgrinding.com.au,,tree_service,https://www.google.com/maps?cid=16123522320827666188,,,Just Stumpgrinding,,+61 7 3279 6955,5,239,tree_service,Australia,32 Chipala St,https://juststumpgrinding.com.au/
Sanctuary Point NSW 2540,,AU,bayandbasintreeservice@gmail.com,,tree_service,https://www.google.com/maps?cid=450937905905443858,,,Bay and basin tree service,,+61 414 801 730,5,2,tree_service,Australia,3 Maxwell Cres,https://bayandbasintreeservices.com.au/
Mooroobool QLD 4870,,AU,ironbullcairns@gmail.com,https://www.facebook.com/ironbullstumpgrinding,tree_service,https://www.google.com/maps?cid=9574706516827240169,,,Iron Bull Stump Grinding,,+61 418 545 423,5,40,tree_service,Australia,8 Leoni Cl,https://www.ironbullstumpgrinding.com.au/
Cameron Park NSW 2285,,AU,info@thetreeservices.com.au,,tree_service,https://www.google.com/maps?cid=15032772461158004495,,,The Tree Services Cameron Park,,+61 2 4058 2620,5,12,tree_service,Australia,73 Northridge Dr,https://thetreeservices.com.au/
Miallo QLD 4873,,AU,sales@mpdt.com.au,https://www.facebook.com/MPDT.thetreespecialist/,tree_service,https://www.google.com/maps?cid=2118483542681280841,https://www.instagram.com/mpdt.thetreespecialist/,,MPDT - The Tree Specialist,,+61 1300 499 283,4.2,20,tree_service,Australia,164 Tati Rd,http://www.mpdt.com.au/
Brookwater QLD 4300,,AU,info@gjstrees.com.au,,tree_service,https://www.google.com/maps?cid=15902466007735060521,,,GJS Tree Services Pty Ltd,,+61 401 576 716,,,tree_service,Australia,20 Tall Woods Ct,https://www.gjstrees.com.au/
Huntingdale WA 6110,,AU,micah@micahrich.com,https://www.facebook.com/227119100679709,tree_service,https://www.google.com/maps?cid=8693163721452962146,,,Mark's Garden and Tree Service,,+61 419 270 583,5,15,tree_service,Australia,7 Newborough Pl,http://marksgardenandtreeservices.com/
Jan Juc VIC 3228,,AU,admin@kctreecare.com.au,https://www.facebook.com/profile.php?id=100034170386238,tree_service,https://www.google.com/maps?cid=4662718201618342921,,,KC Treecare,,+61 400 945 891,4.8,22,tree_service,Australia,10 Sunset Strip,http://www.kctreecare.com.au/
,,AU,info@xyz.com,,tree_service,https://www.google.com/maps?cid=14771334639621530572,,,Batt Brothers Vegetation Management,,+61 1300 228 276,4.6,18,tree_service,Australia,Melbourne VIC 3000,https://battbrothers.com.au/
,,AU,support@hipages.com.au,https://www.facebook.com/hipages,tree_service,https://www.google.com/maps?cid=16767028508624927113,https://instagram.com/hipages/,https://www.linkedin.com/company/hipages-group,All Types Of Trees,,+61 402 728 189,5,6,tree_service,Australia,Kallangur QLD 4503,https://hipages.com.au/connect/alltypesoftrees
Hornsby NSW 2077,,AU,bpl_tree_services@hotmail.com.au,https://www.facebook.com/bpltrees/,tree_service,https://www.google.com/maps?cid=12342054698588709184,,,BPL Tree Services,,+61 416 156 140,4.6,54,tree_service,Australia,20 Mildred Ave,http://www.bpltrees.com.au/
Cleveland QLD 4163,,AU,info@redlandscoasttreelopping.com.au,https://www.facebook.com/phonesystems4business,tree_service,https://www.google.com/maps?cid=12003276365132694369,,,Redlands Coast Tree Lopping,,+61 7 3477 9898,,,tree_service,Australia,23 Middle St,https://redlandscoasttreelopping.com.au/contact/
Myrtleford VIC 3737,,AU,jdarv@westnet.com.au,http://www.facebook.com/Alpine-Valleys-Mowing-107436971403305,tree_service,https://www.google.com/maps?cid=9428252871948021194,,,Alpine Valleys Mowing,,+61 458 302 508,5,1,tree_service,Australia,14 Greens Ln,http://alpinevalleysmowing.com.au/
Yandina QLD 4561,,AU,appelsteve64@gmail.com,https://www.facebook.com/StevesStumpGrindingTreeServices/,tree_service,https://www.google.com/maps?cid=17826905044291211459,,,Steve's Stump Grinding & Tree Services,,+61 438 728 183,5,23,tree_service,Australia,10 School Rd,https://stevesstumpgrinding.com.au/
O'Connell NSW 2795,,AU,admin@stratfordtrees.com.au,https://www.facebook.com/stratfordtrees/,tree_service,https://www.google.com/maps?cid=3754738774074202437,https://www.instagram.com/p/BersnZtA5nm/,,Stratford Trees,,+61 427 375 749,5,6,tree_service,Australia,2519 O'Connell Rd,http://www.stratfordtrees.com.au/
Katoomba NSW 2780,,AU,gregrobertstrees@gmail.com,https://www.facebook.com/GregRobertsTrees,tree_service,https://www.google.com/maps?cid=11680230110271593466,,,Greg Roberts Trees,,+61 419 982 405,3.7,3,tree_service,Australia,61a First Ave,http://www.gregrobertstrees.com.au/
Fisher ACT 2611,,AU,anthonyswhalen@hotmail.com,https://www.facebook.com/search/top?q=proarb%20trees,tree_service,https://www.google.com/maps?cid=5658504705086730876,https://www.instagram.com/p/CySsmOpBcZ0/,,ProArb Trees,,+61 450 962 205,5,10,tree_service,Australia,3 Araluen St,https://proarbtrees.com.au/
Langwarrin South VIC 3911,,AU,info@palmsale.com.au,https://www.facebook.com/palmsalevic,tree_service,https://www.google.com/maps?cid=7948078036548288669,https://www.instagram.com/reel/DKd98cgh4wU/,,Palm Sale,,+61 409 147 918,,,tree_service,Australia,560 Robinsons Rd,http://www.palmsale.com.au/
Cooma NSW 2630,,AU,snowymtntrees@live.com.au,,tree_service,https://www.google.com/maps?cid=13533143880515385960,,,Snowy Mountains Tree Service Pty Limited,,+61 438 954 817,5,20,tree_service,Australia,1 Short St,https://www.snowymtnstreeservice.com.au/
Hillarys WA 6025,,AU,info@stumpgrinderperth.com.au,https://www.facebook.com/stumpdude,tree_service,https://www.google.com/maps?cid=12441801241771483985,https://www.instagram.com/stumpdude2121,,Stump Dude,,+61 434 396 199,5,51,tree_service,Australia,12 Ranford Way,http://stumpgrinderperth.com.au/
Delacombe VIC 3356,,AU,paul@a1trees.net,,tree_service,https://www.google.com/maps?cid=12803074697587103677,,,A1 Tree Solutions,,+61 447 238 733,4,26,tree_service,Australia,19 Kennedys Dr,http://a1treesolutions.com.au/
Dandenong South VIC 3175,,AU,admin@treeserve.com.au,https://www.facebook.com/treeserve?fref=ts,tree_service,https://www.google.com/maps?cid=16575552945202558845,https://www.instagram.com/treeserve/?hl=en,https://www.linkedin.com/company/treeserve/?originalSubdomain=au,TreeServe Pty Ltd,,+61 3 8679 0930,3.4,8,tree_service,Australia,55 Zenith Rd,http://www.treeserve.com.au/
Dural NSW 2158,,AU,info@treesdownunder.com.au,https://www.facebook.com/treesdownunder/,tree_service,https://www.google.com/maps?cid=9954196604400539421,https://www.instagram.com/treesdownundersydney/,,Trees Down Under - Tree Removal Hills District,,+61 475 463 597,4.8,130,tree_service,Australia,244 New Line Rd,https://treesdownunder.com.au/
Highett VIC 3190,,AU,info@baysidestumpremoval.com.au,,tree_service,https://www.google.com/maps?cid=15025415569789816501,,,Bayside Stump Removal,,+61 447 591 414,5,4,tree_service,Australia,27 Advantage Rd,http://www.baysidestumpremoval.com.au/
Glebe NSW 2037,,AU,info@scmts.com.au,https://www.facebook.com/treeremovalssydney/,tree_service,https://www.google.com/maps?cid=12094298739549038643,https://www.instagram.com/scmts/,,Sydney City Mulch & Tree Service,,+61 415 953 271,4.3,11,tree_service,Australia,Victoria Rd,https://scmts.com.au/
Busselton WA 6280,,AU,admin@norcapetrees.com.au,https://www.facebook.com/norcapetrees,tree_service,https://www.google.com/maps?cid=11553562540824041582,,,Norcape Tree & Contracting Services,,+61 8 9753 2654,5,4,tree_service,Australia,Unit 4/36 Cook Street Link,https://www.norcapetrees.com.au/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=5899763124112296839
Martinsville NSW 2265,,AU,info@arborearthsolutions.com.au,https://www.facebook.com/BtsBeausTreeService,tree_service,https://www.google.com/maps?cid=588186911983759819,https://www.instagram.com/arbor_earth_solutions/,,Arbor Earth Solutions - Beau’s Tree Service,,+61 487 238 994,4.9,82,tree_service,Australia,21 Mahers Rd,https://www.arborearthsolutions.com.au/
Botany NSW 2019,,AU,info@prompttreeservices.com.au,https://www.facebook.com/prompttreeservices/,tree_service,https://www.google.com/maps?cid=700735431757478153,,https://www.linkedin.com/company/prompt-tree-services/,Prompt Tree Services,,+61 2 8668 4908,3,5,tree_service,Australia,1569 Botany Rd,https://prompttreeservices.com.au/
